Actividad,Ciudad,Departamento,Direccion,Link,Nombre_Empresa,Tema_Busqueda,telefono
,MEDELLIN,ANTIOQUIA,CALLE 55 A 63 AA 58 BLOQUE,https://empresite.eleconomistaamerica.co/COMERCIALIZADORA-TIERRA-CAFE-SAS.html,COMERCIALIZADORA TIERRA CAFE S A S,COMERCIALIZADOR-DE-CAFE,
,JARDIN,ANTIOQUIA,CARRERA 59 5 11,https://empresite.eleconomistaamerica.co/COMERCIALIZADORA-CAFE-SUROESTE-LTDA.html,COMERCIALIZADORA DE CAFE DEL SUROESTE LTDA,COMERCIALIZADOR-DE-CAFE,
Comercio al por mayor de productos alimenticios,ENVIGADO,ANTIOQUIA,CARRERA 44 A 30 SUR 40,https://empresite.eleconomistaamerica.co/COMERCIALIZADORA-INTERNACIONAL-CAFES-ESPECIALES-ORTIZ-ECHEVERRI-LTDA.html,COMERCIALIZADORA INTERNACIONAL DE CAFES ESPECIALES ORTIZ Y ECHEVERRI LTDA,COMERCIALIZADOR-DE-CAFE,(4)3330135
,ENVIGADO,ANTIOQUIA,CALLE 25 SUR 46 30 INT 302,https://empresite.eleconomistaamerica.co/COMERCIALIZADORA-INTERNACIONAL-CAFE-LTDA.html,COMERCIALIZADORA INTERNACIONAL DE CAFE LTDA,COMERCIALIZADOR-DE-CAFE,
,MEDELLIN,ANTIOQUIA,CARRERA 4 2 8 61,https://empresite.eleconomistaamerica.co/COMERCIALIZADORA-INTERNACIONAL-CAFE-KUNA-SA.html,COMERCIALIZADORA INTERNACIONAL CAFE KUNA S A,COMERCIALIZADOR-DE-CAFE,
,MEDELLIN,ANTIOQUIA,CALLE 43 80 B 50,https://empresite.eleconomistaamerica.co/DERIFRUT-COMERCIALIZADORA-INTERNACIONAL-SAS.html,DERIFRUT COMERCIALIZADORA INTERNACIONAL S A S,COMERCIALIZADOR-DE-CAFE,
Comercio al por mayor de productos farmaceuticos medicinales cosmeticos y de tocador,MEDELLIN,ANTIOQUIA,CALLE 35 A 80 A 1,https://empresite.eleconomistaamerica.co/DELLANEIRA-COMERCIALIZADORA-INTERNACIONAL-SAS.html,DELLANEIRA COMERCIALIZADORA INTERNACIONAL S A S,COMERCIALIZADOR-DE-CAFE,3108290266
Fabricacion de partes y piezas de madera de carpinteria y ebanisteria para la construccion,REMEDIOS,ANTIOQUIA,VEREDA ALTO DE LOS MUERTOS,https://empresite.eleconomistaamerica.co/DEPOSITO-COMERCIALIZADORA-BERRIO-AJASAS.html,DEPOSITO Y COMERCIALIZADORA BERRIO A J A S A S,COMERCIALIZADOR-DE-CAFE,3113695798
,PUERTO BERRIO,ANTIOQUIA,CALLE 40 B 9 B 44,https://empresite.eleconomistaamerica.co/DEPOSITO-COMERCIALIZADORA-JYCSAS.html,DEPOSITO Y COMERCIALIZADORA J Y C S A S,COMERCIALIZADOR-DE-CAFE,
,ARMENIA,ANTIOQUIA,CARRERA 10 10 17,https://empresite.eleconomistaamerica.co/ASOCIACION-CAFICULTORES-COMERCIALIZADORES-CAFE-ARMENIA-MANTEQUILLA.html,ASOCIACION DE CAFICULTORES Y COMERCIALIZADORES DE CAFE DE ARMENIA MANTEQUILLA,COMERCIALIZADOR-DE-CAFE,
Expendio de comidas preparadas en cafeterias,CIUDAD BOLIVAR,ANTIOQUIA,CALLE 48 47 35,https://empresite.eleconomistaamerica.co/TALLER-DEPORTES-CAFE-SAS.html,EL TALLER DEPORTES Y CAFE S A S,COMERCIALIZADOR-DE-CAFE,3207048132
,MEDELLIN,ANTIOQUIA,CARRERA 76 34 9,https://empresite.eleconomistaamerica.co/COMERCIALIZADORA-DENTOR-SAS.html,COMERCIALIZADORA DENTOR S A S,COMERCIALIZADOR-DE-CAFE,
Otras industrias manufactureras n c p,MEDELLIN,ANTIOQUIA,CALLE 54 26 28,https://empresite.eleconomistaamerica.co/COMERCIALIZADORA-DEVOCION-SA.html,COMERCIALIZADORA LA DEVOCION S A,COMERCIALIZADOR-DE-CAFE,(4)2937068
Cria de ganado bovino y bufalino,MEDELLIN,ANTIOQUIA,,https://empresite.eleconomistaamerica.co/COMERCIALIZADORA-DELIRIO-SAS.html,COMERCIALIZADORA DELIRIO S A S,COMERCIALIZADOR-DE-CAFE,3176353292
,MEDELLIN,ANTIOQUIA,CARRERA 54 29 C 96,https://empresite.eleconomistaamerica.co/COMERCIALIZADORA-DELFIN-SAS.html,COMERCIALIZADORA DELFIN S A S,COMERCIALIZADOR-DE-CAFE,
,MEDELLIN,ANTIOQUIA,CARRERA 52 44 36,https://empresite.eleconomistaamerica.co/COMERCIALIZADORA-DEGO-SAS.html,COMERCIALIZADORA DEGO S A S,COMERCIALIZADOR-DE-CAFE,
Extraccion de madera,APARTADO,ANTIOQUIA,CARRERA 99 99 B 65,https://empresite.eleconomistaamerica.co/COMERCIALIZADORA-DEECU-SAS.html,COMERCIALIZADORA DEECU S A S,COMERCIALIZADOR-DE-CAFE,3108913154
,APARTADO,ANTIOQUIA,CALLE 100 76 B 75,https://empresite.eleconomistaamerica.co/COMERCIALIZADORA-DEKERO-SAS.html,COMERCIALIZADORA DEKERO S A S,COMERCIALIZADOR-DE-CAFE,
,MEDELLIN,ANTIOQUIA,CARRERA 49 45 95,https://empresite.eleconomistaamerica.co/COMERCIALIZADORA-DEPORTIVA-SYG-SAS.html,COMERCIALIZADORA DEPORTIVA SYG S A S,COMERCIALIZADOR-DE-CAFE,
,MEDELLIN,ANTIOQUIA,CARRERA 57 28 24 201,https://empresite.eleconomistaamerica.co/COMERCIALIZADORA-INTERNACIONAL-DESTELLOS-LUZ-LTDA.html,COMERCIALIZADORA INTERNACIONAL DESTELLOS DE LUZ LTDA,COMERCIALIZADOR-DE-CAFE,
,MEDELLIN,ANTIOQUIA,CARRERA 53 48 44,https://empresite.eleconomistaamerica.co/COMERCIALIZADORA-DEYMARLENS-SAS.html,COMERCIALIZADORA DEYMARLENS S A S,COMERCIALIZADOR-DE-CAFE,
,MEDELLIN,ANTIOQUIA,CARRERA 50 25 221,https://empresite.eleconomistaamerica.co/COMERCIALIZADORA-DECOALAMBRE-SA.html,COMERCIALIZADORA DECOALAMBRE S A,COMERCIALIZADOR-DE-CAFE,
,MEDELLIN,ANTIOQUIA,CARRERA 78 B 32 A 15,https://empresite.eleconomistaamerica.co/COMERCIALIZADORA-CREACION-DESARROLLO-SAS.html,COMERCIALIZADORA CREACION Y DESARROLLO S A S,COMERCIALIZADOR-DE-CAFE,
,NECOCLI,ANTIOQUIA,CALLE 51 49 47 PI 2,https://empresite.eleconomistaamerica.co/COMERCIALIZADORA-CAUCHO-MADERA-PRODUCTOS-AGROPECUARIOS-DERIVADOS-URABA-SAS.html,COMERCIALIZADORA DE CAUCHO MADERA Y PRODUCTOS AGROPECUARIOS Y DERIVADOS DE URABA S A S,COMERCIALIZADOR-DE-CAFE,
,MEDELLIN,ANTIOQUIA,CALLE 50 51 24,https://empresite.eleconomistaamerica.co/COMERCIALIZADORA-DISTRIBUIDORA-JABONES-DETERGENTES-COMDIST-COMPANIA-LTDA.html,COMERCIALIZADORA Y DISTRIBUIDORA DE JABONES Y DETERGENTES COMDIST Y COMPANIA LTDA,COMERCIALIZADOR-DE-CAFE,
