Actividad,Ciudad,Departamento,Direccion,Link,Nombre_Empresa,Tema_Busqueda,telefono
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 48 15 901,https://empresite.eleconomistaamerica.co/INVERSIONES-MODA-LU-SAS.html,INVERSIONES MODA LU S A,INVERSION-EXTRANJERA-MODA,(4)2311637
Confeccion de prendas de vestir excepto prendas de piel,ITAGUI,ANTIOQUIA,CARRERA 52D 81 17,https://empresite.eleconomistaamerica.co/INVERSIONES-MODA-MARCAS-SAS.html,INVERSIONES MODA Y MARCAS S A S,INVERSION-EXTRANJERA-MODA,(4)2857904
Comercio al por menor de otros productos nuevos en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 52 A 45 33 PISO 11 B,https://empresite.eleconomistaamerica.co/INVERSIONES-MAX-MODA-SAS.html,INVERSIONES MAX MODA S A S,INVERSION-EXTRANJERA-MODA,(4)2318436
Confeccion de prendas de vestir excepto prendas de piel,ITAGUI,ANTIOQUIA,CARRERA 52 C 77 55 IN 202,https://empresite.eleconomistaamerica.co/INVERSIONES-FLOMAR-MODA-SAS.html,INVERSIONES FLOMAR MODA S A S,INVERSION-EXTRANJERA-MODA,
Comercio al por menor de prendas de vestir y sus accesorios (incluye articulos de piel) en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 51 47 30,https://empresite.eleconomistaamerica.co/INVERSIONES-MAXI-MODA-HK-SAS.html,INVERSIONES MAXI MODA HK S A S,INVERSION-EXTRANJERA-MODA,(4)5127698
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,TRANSVERSAL 49 D 59 47 PISO 6,https://empresite.eleconomistaamerica.co/INVERSIONES-FRUTO-MODA-LTDA.html,INVERSIONES FRUTO DE MODA LTDA,INVERSION-EXTRANJERA-MODA,(4)5730001
Actividades inmobiliarias realizadas con bienes propios o arrendados,MEDELLIN,ANTIOQUIA,CARRERA 76 A 17 A 8,https://empresite.eleconomistaamerica.co/INVERSION-EXTRANJERA-LTDA.html,INVERSION EXTRANJERA LTDA,INVERSION-EXTRANJERA-CONFECCION,(4)3438966
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 47 D 78 A 39,https://empresite.eleconomistaamerica.co/CONFECCIONES-INVERSIONES-FYJ-SAS.html,CONFECCIONES E INVERSIONES FYJ S A S,INVERSION-EXTRANJERA-CONFECCION,(4)4118412
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 58 A 29 30 LOCAL 301,https://empresite.eleconomistaamerica.co/INVERSIONES-CONFECCIONES-SA.html,INVERSIONES Y CONFECCIONES S A,INVERSION-EXTRANJERA-CONFECCION,(4)2658908
Confeccion de prendas de vestir excepto prendas de piel,ITAGUI,ANTIOQUIA,DIAGONAL 38 A 33 32 IN 301,https://empresite.eleconomistaamerica.co/PRENDAS-DECA-SAS.html,PRENDAS DECA S A S,PRENDAS-DE-VESTIR,3206918619
Comercio al por mayor de prendas de vestir,MEDELLIN,ANTIOQUIA,CARRERA 71 B 24 B 11,https://empresite.eleconomistaamerica.co/EXPORTACIONES-PRENDAS-VESTIR-DULCE-PECADO-SAS-ANTIOQUIA.html,EXPORTACIONES PRENDAS DE VESTIR DULCE PECADO S A S,PRENDAS-DE-VESTIR,(4)5045883
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 52 1 171 INT 202,https://empresite.eleconomistaamerica.co/MANUFACTURAS-PRENDAS-VESTIR-DANYKAR-SAS.html,MANUFACTURAS DE PRENDAS DE VESTIR DANYKAR S A S,PRENDAS-DE-VESTIR,(4)5802500
Comercio al por menor de prendas de vestir y sus accesorios (incluye articulos de piel) en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 43 B 8 56 PISO 2,https://empresite.eleconomistaamerica.co/BLUSAS-FRENESI-LTDA.html,BLUSAS FRENESI LTDA,BLUSAS,(4)3115906
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 51 41 42 L 306,https://empresite.eleconomistaamerica.co/BLUSAS-PUNTO-CONFECCIONES-SAS.html,BLUSAS Y PUNTO CONFECCIONES S A S,BLUSAS,(4)2320797
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 59A 14 95,https://empresite.eleconomistaamerica.co/STOP-SA.html,STOP S A S,BLUSAS,(4)2559044
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 72 64 C 54,https://empresite.eleconomistaamerica.co/LEMUR-700-SA.html,LEMUR 700 S A,BLUSAS,(4)4455850
Comercio al por menor de productos textiles en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 53 49 68 LOCAL 108,https://empresite.eleconomistaamerica.co/APLIQUES-BLUSAS-ARISTY-SAS.html,APLIQUES Y BLUSAS ARISTY S A S,BLUSAS,(4)3616012
Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos bebidas o tabaco,ENVIGADO,ANTIOQUIA,CARRERA 48 32 B SUR 139,https://empresite.eleconomistaamerica.co/ALMACENES-EXITO-SA.html,ALMACENES EXITO S A,CAMISETAS,(4)6049696
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 59A 14 95,https://empresite.eleconomistaamerica.co/STOP-SA.html,STOP S A S,CAMISETAS,(4)2559044
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 72 64 C 54,https://empresite.eleconomistaamerica.co/LEMUR-700-SA.html,LEMUR 700 S A,CAMISETAS,(4)4455850
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 50 7 35,https://empresite.eleconomistaamerica.co/CI-HERMECO-SA.html,C I HERMECO S A,CAMISETAS,(4)5405100
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 49 50 21 OF 2203,https://empresite.eleconomistaamerica.co/SS-SOCIEDAD-SECRETA-SA.html,SS SOCIEDAD SECRETA S A,CAMISETAS,(4)5120098
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 25 45 19,https://empresite.eleconomistaamerica.co/CONFECCION-CAMISAS-CAMISETAS-SAS.html,CONFECCION CAMISAS Y CAMISETAS S A S,CAMISETAS,(4)2328241
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CARRERA 53 46 31 LOCAL 125,https://empresite.eleconomistaamerica.co/CENTRO-CAMISETAS-SAS.html,EL CENTRO DE LAS CAMISETAS S A S,CAMISETAS,(4)2518095
Confección de prendas de vestir,MEDELLIN,ANTIOQUIA,CALLE 51 54 20,https://empresite.eleconomistaamerica.co/CAMISAS-BAYKAR-LTDA.html,CAMISAS BAYKAR LTDA,CAMISAS,(4)5120975
