Actividad,Ciudad,Departamento,Direccion,Link,Nombre_Empresa,Tema_Busqueda,telefono
Comercio al por mayor de materias primas agropecuarias animales vivos,MEDELLIN,ANTIOQUIA,CARRERA 76 34A 29,http://empresite.eleconomistaamerica.co/CAFE-MONTANA-LTDA.html,CAFE DE LA MONTANA LTDA,ESPECIALIDAD-CAFE,(4)4129741
Expendio de comidas preparadas en cafeterias,MEDELLIN,ANTIOQUIA,CARRERA 48 C 16 A SUR 50 APT,http://empresite.eleconomistaamerica.co/CAFE-ESPRESSION-SAS.html,CAFE ESPRESSION S A S,ESPECIALIDAD-CAFE,(4)5061934
Cultivo de cafe,VENECIA,ANTIOQUIA,VEREDA MIRAFLORES FCA BOSQUE ADEN,http://empresite.eleconomistaamerica.co/CAFE-BOSQUE-ADENTRO-SAS.html,CAFE BOSQUE ADENTRO S A S,ESPECIALIDAD-CAFE,3235252503
Expendio de comidas preparadas en cafeterias,MEDELLIN,ANTIOQUIA,CALLE 55 37 08,http://empresite.eleconomistaamerica.co/CAFE-TIME-INTERNATIONAL-SAS.html,CAFE TIME INTERNATIONAL S A S,ESPECIALIDAD-CAFE,3007739168
Catering para eventos,MEDELLIN,ANTIOQUIA,CARRERA 51 B 91 95,http://empresite.eleconomistaamerica.co/CAFE-VAINILLA-GOURMET-SAS.html,CAFE Y VAINILLA GOURMET S A S,ESPECIALIDAD-CAFE,3015318612
Expendio a la mesa de comidas preparadas,MEDELLIN,ANTIOQUIA,CARRERA 46 110 48,http://empresite.eleconomistaamerica.co/CAFE-RESTAURANTE-PARIS-SAS.html,CAFE RESTAURANTE PARIS S A S,ESPECIALIDAD-CAFE,3013206519
Trilla de cafe,CALDAS,ANTIOQUIA,CARRERA 50 110 SUR 210,http://empresite.eleconomistaamerica.co/CAFE-ALMENDRA-SELECTA-SAS.html,CAFE ALMENDRA SELECTA S A S,ESPECIALIDAD-CAFE,(4)2787777
Comercio al por mayor de materiales de construccion articulos de ferreteria pinturas productos de vidrio equipo y materiales de fontaneria y calefaccion,SAN ROQUE,ANTIOQUIA,CALLE 21 CR 17 41,http://empresite.eleconomistaamerica.co/CAFETAL-SAN-ROQUE-SAS.html,EL CAFETAL SAN ROQUE S A S,ESPECIALIDAD-CAFE,(4)8656101
Comercio al por mayor de productos alimenticios,LA ESTRELLA,ANTIOQUIA,CALLE 91 SUR 55 110,http://empresite.eleconomistaamerica.co/CAFES-ESPECIALES-MONTANA-SAS.html,CAFES ESPECIALES DE MONTANA S A S,ESPECIALIDAD-CAFE,(4)5207220
Descafeinado tostion y molienda del cafe,BELLO,ANTIOQUIA,CARRERA 57 A 23 A 03,http://empresite.eleconomistaamerica.co/CAFE-MI-PUEBLO-BURITICA-SA.html,CAFE DE MI PUEBLO BURITICA S A,ESPECIALIDAD-CAFE,(4)2064583
Comercio al por menor de otros articulos domesticos en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 48 36 59,http://empresite.eleconomistaamerica.co/CAFETERAS-EUREKA-SSAS.html,CAFETERAS EUREKA S S A S,ESPECIALIDAD-CAFE,(4)2321535
Expendio de comidas preparadas en cafeterias,MEDELLIN,ANTIOQUIA,CALLE 73 72 A 20,http://empresite.eleconomistaamerica.co/CAFE-HELADOS-BLUE-SAS.html,CAFE Y HELADOS BLUE S A S,ESPECIALIDAD-CAFE,(4)5035653
Expendio de bebidas alcoholicas para el consumo dentro del establecimiento,COPACABANA,ANTIOQUIA,CALLE 49 56 50,http://empresite.eleconomistaamerica.co/CAFE-NIGHT-BAR-VIP-EU.html,CAFE NIGHT BAR VIP E U EN LIQUIDACION,ESPECIALIDAD-CAFE,(4)4203568
