Actividad,Ciudad,Departamento,Direccion,Link,Nombre_Empresa,Tema_Busqueda,telefono
Comercio al por mayor de computadores equipo periferico y programas de informatica,MEDELLIN,ANTIOQUIA,CARRERA 50 C 10 S 120 LOC120,http://empresite.eleconomistaamerica.co/COMPUTING-UNLIMITED-LTDA.html,COMPUTING UNLIMITED LTDA,CLOUD-COMPUTING,(4)3614483
Actividades de desarrollo de sistemas informaticos (planificacion analisis diseño programacion pruebas),RIONEGRO,ANTIOQUIA,CALLE 46 50 37 BLOQUE 5 OF 403 CC CORDOBA,http://empresite.eleconomistaamerica.co/CLOUDONE-SAS.html,CLOUDONE S A S,CLOUD-COMPUTING,3226541831
Actividades de telecomunicaciones alambricas,SANTAFE DE ANTIOQUIA,ANTIOQUIA,CALLE 13 7 21 MALL LA LO,http://empresite.eleconomistaamerica.co/CLOUD-MEDIA-SAS.html,CLOUD MEDIA S A S,CLOUD-COMPUTING,(4)8531209
Otras actividades de servicio de apoyo a las empresas n c p,MEDELLIN,ANTIOQUIA,CALLE 67 52 20 PISO 3 OF,http://empresite.eleconomistaamerica.co/CLOUDTASK-SAS.html,CLOUDTASK S A S,CLOUD-COMPUTING,3166861920
Actividades de consultoria informatica y actividades de administracion de instalaciones informaticas,MEDELLIN,ANTIOQUIA,CALLE 13 75 04,http://empresite.eleconomistaamerica.co/CLOUDBOX-SAS.html,CLOUDBOX S A S,CLOUD-COMPUTING,(4)3436048
Actividades de desarrollo de sistemas informaticos (planificacion analisis diseño programacion pruebas),MEDELLIN,ANTIOQUIA,CALLE 7 SUR 42 70 PISO 4,http://empresite.eleconomistaamerica.co/CLOUDLAND-SA.html,CLOUDLAND S A,CLOUD-COMPUTING,(4)4442280
Procesamiento de datos alojamiento (hosting) y actividades relacionadas,SABANETA,ANTIOQUIA,CARRERA 38 75 B SUR 115,http://empresite.eleconomistaamerica.co/CLOUD-ME-SAS.html,CLOUD ME S A S,CLOUD-COMPUTING,(4)5993817
Actividades de desarrollo de sistemas informaticos (planificacion analisis diseño programacion pruebas),MEDELLIN,ANTIOQUIA,CALLE 18 B SUR 38 54 INT 1805,http://empresite.eleconomistaamerica.co/CLOUD-SF-SAS.html,CLOUD SF S A S,CLOUD-COMPUTING,(4)5799350
Fabricacion de equipo de medicion prueba navegacion y control,MEDELLIN,ANTIOQUIA,CARRERA 80 B 8 SUR 36 BL 5 A,http://empresite.eleconomistaamerica.co/CLOUDTHINX-SAS.html,INNOVACION EN SERVICIOS TECNOLOGICOS SAS,CLOUD-COMPUTING,3005379465
Actividades de desarrollo de sistemas informaticos (planificacion analisis diseño programacion pruebas),MEDELLIN,ANTIOQUIA,CARRERA 28 29 190 URB COLI,http://empresite.eleconomistaamerica.co/CLOUD-GROUP-CORP-SAS.html,CLOUD GROUP CORP S A S,CLOUD-COMPUTING,3108311240
Actividades de consultaria de gestion,MEDELLIN,ANTIOQUIA,CARRERA 45 A 73 12 202,http://empresite.eleconomistaamerica.co/CLOUDSPACE-SOLUTIONS-SAS.html,CLOUDSPACE SOLUTIONS S A S,CLOUD-COMPUTING,(4)5862703
Otras actividades de tecnologias de informacion y actividades de servicios informaticos,MEDELLIN,ANTIOQUIA,CALLE 8 43 A 49,http://empresite.eleconomistaamerica.co/CLOUDIFYD-COLOMBIA-SAS.html,CLOUDIFYD COLOMBIA S A S,CLOUD-COMPUTING,3155446131
Actividades de consultoria informatica y actividades de administracion de instalaciones informaticas,MEDELLIN,ANTIOQUIA,CALLE 51 64 B 21 AP 703,http://empresite.eleconomistaamerica.co/CLOUD-HYBRID-ARCHITECTURE-ORIENTED-SOLUTIONS-SAS.html,CLOUD HYBRID ARCHITECTURE ORIENTED SOLUTIONS S A S,CLOUD-COMPUTING,3172797648
Actividades de consultaria de gestion,MEDELLIN,ANTIOQUIA,CARRERA 41 9 60 ED YAVISA,http://empresite.eleconomistaamerica.co/GP-CLOUDWORKS-SAS.html,GP CLOUDWORKS S A S,CLOUD-COMPUTING,3184014817
Actividades de desarrollo de sistemas informaticos (planificacion analisis diseño programacion pruebas),MEDELLIN,ANTIOQUIA,CARRERA 47 50 24 OF 809,http://empresite.eleconomistaamerica.co/EASY-CLOUDS-SAS.html,EASY CLOUDS SAS,CLOUD-COMPUTING,3128643784
Fabricacion de otros articulos textiles n c p,RIONEGRO,ANTIOQUIA,VEREDA BARRO BLANCO,http://empresite.eleconomistaamerica.co/PROTECTION-CLOUD-SAS.html,PROTECTION CLOUD S A S,CLOUD-COMPUTING,(4)5679706
Actividades de desarrollo de sistemas informaticos (planificacion analisis diseño programacion pruebas),MEDELLIN,ANTIOQUIA,CARRERA 52 7SUR 20,http://empresite.eleconomistaamerica.co/FENIX-CLOUD-SAS.html,FENIX CLOUD S A S,CLOUD-COMPUTING,(4)2556556
Comercio al por menor de computadores equipos perifericos programas de informatica y equipos de telecomunicaciones en establecimientos especializados,ENVIGADO,ANTIOQUIA,CARRERA 27 28 SUR 29 CA 107,http://empresite.eleconomistaamerica.co/COMERCIALIZADORA-SOLUCIONES-CLOUD-SAS.html,COMERCIALIZADORA DE SOLUCIONES CLOUD SAS,CLOUD-COMPUTING,3052401818
Actividades de desarrollo de sistemas informaticos (planificacion analisis diseño programacion pruebas),MEDELLIN,ANTIOQUIA,CALLE 8 84 B 65 INT 522,http://empresite.eleconomistaamerica.co/SILVER-CLOUD-SAS.html,SILVER CLOUD S A S,CLOUD-COMPUTING,3113629060
Otras actividades de telecomunicaciones,MEDELLIN,ANTIOQUIA,CALLE 26 39 70,http://empresite.eleconomistaamerica.co/MY-CLOUDLINE-COLOMBIA-SAS.html,MY CLOUDLINE COLOMBIA S A S,CLOUD-COMPUTING,3163398440
Actividades de desarrollo de sistemas informaticos (planificacion analisis diseño programacion pruebas),MEDELLIN,ANTIOQUIA,CARRERA 80 B 8 SUR 36,http://empresite.eleconomistaamerica.co/TEAM-CLOUD-SAS.html,TEAM CLOUD S A S,CLOUD-COMPUTING,3003827847
Actividades de consultoria informatica y actividades de administracion de instalaciones informaticas,MEDELLIN,ANTIOQUIA,CARRERA 38 26 385 BLOQUE 2,http://empresite.eleconomistaamerica.co/RUTA-CLOUD-SAS.html,RUTA.CLOUD S A S,CLOUD-COMPUTING,3175176206
Actividades de desarrollo de sistemas informaticos (planificacion analisis diseño programacion pruebas),MEDELLIN,ANTIOQUIA,CARRERA 50 C 64 68,http://empresite.eleconomistaamerica.co/GESTION-DOCUMENTAL-INTEGRAL-CLOUD-SAS.html,GESTION DOCUMENTAL INTEGRAL CLOUD S A S,CLOUD-COMPUTING,(4)2522146
Portales web,MEDELLIN,ANTIOQUIA,CARRERA 79 45 E 80 APTO 30,http://empresite.eleconomistaamerica.co/CONEXCOL-CLOUD-COLOMBIA-SAS.html,CONEXCOL CLOUD COLOMBIA S A S,CLOUD-COMPUTING,(4)3910991
Actividades de desarrollo de sistemas informaticos (planificacion analisis diseño programacion pruebas),MEDELLIN,ANTIOQUIA,CALLE 30 79 20,http://empresite.eleconomistaamerica.co/IN-CLOUD-MARKETING-SAS.html,IN CLOUD MARKETING S A S,CLOUD-COMPUTING,(4)2380975
Procesamiento de datos alojamiento (hosting) y actividades relacionadas,MEDELLIN,ANTIOQUIA,CALLE 44 B 70 55,http://empresite.eleconomistaamerica.co/WMG-CLOUD-SERVICE-SAS.html,WMG CLOUD SERVICE S A S,CLOUD-COMPUTING,(4)5891010
Actividades de desarrollo de sistemas informaticos (planificacion analisis diseño programacion pruebas),MEDELLIN,ANTIOQUIA,,http://empresite.eleconomistaamerica.co/SAAS-CLOUD-SOLUTIONS-SAS.html,SAAS Y CLOUD SOLUTIONS SAS,CLOUD-COMPUTING,
Actividades de desarrollo de sistemas informaticos (planificacion analisis diseño programacion pruebas),MEDELLIN,ANTIOQUIA,CALLE 57 A 31 33,http://empresite.eleconomistaamerica.co/ASCEND2CLOUD-SAS.html,ASCEND2CLOUD S A S,CLOUD-COMPUTING,3004852761
Comercio al por mayor no especializado,MEDELLIN,ANTIOQUIA,CALLE 51 A 78 B 68,http://empresite.eleconomistaamerica.co/CI-FIRST-BUSINESS-CLOUD-SAS.html,C I FIRST BUSINESS CLOUD S A S,CLOUD-COMPUTING,(4)4372559
Comercio al por mayor de otros tipos de maquinaria y equipo n c p,GUARNE,ANTIOQUIA,AUTOPISTA MEDELLIN BOGOTA PARQUE INDUSTRIAL LA BRIZUELA KILOMETRO 22,http://empresite.eleconomistaamerica.co/MERCANTIL-AUTOMOVILIARIA-SA-MERCOVIL.html,MERCANTIL AUTOMOVILIARIA S A,INFRAESTRUCTURA-TI,(4)4445587
Construccion de otras obras de ingenieria civil,MEDELLIN,ANTIOQUIA,CARRERA 51 41 222 OF 604,http://empresite.eleconomistaamerica.co/INFRAESTRUCTURA-LTDA.html,INFRAESTRUCTURA SAS,INFRAESTRUCTURA-TI,3016128782
Construccion de carreteras y vias de ferrocarril,MEDELLIN,ANTIOQUIA,CARRERA 74 28 29,http://empresite.eleconomistaamerica.co/INFRAESTRUCTURA-FUTURO-SAS.html,INFRAESTRUCTURA DEL FUTURO S A S,INFRAESTRUCTURA-TI,(4)3417600
Construccion de edificios residenciales,MEDELLIN,ANTIOQUIA,CALLE 118 42 E 25,http://empresite.eleconomistaamerica.co/INFRAESTRUCTURA-ALSAS.html,INFRAESTRUCTURA A L S A S,INFRAESTRUCTURA-TI,(4)5292767
Construccion de otras obras de ingenieria civil,ENVIGADO,ANTIOQUIA,CALLE 34 SUR 44 A 29,http://empresite.eleconomistaamerica.co/INFRAESTRUCTURA-VIVIENDA-SAS.html,INFRAESTRUCTURA Y VIVIENDA S A S,INFRAESTRUCTURA-TI,(4)4795081
Otras actividades profesionales cientificas y tecnicas n c p,MEDELLIN,ANTIOQUIA,CARRERA 37 65 B 52,http://empresite.eleconomistaamerica.co/INFRAESTRUCTURA-SOPORTE-SAS.html,INFRAESTRUCTURA Y SOPORTE S A S,INFRAESTRUCTURA-TI,(4)2313031
Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica,MEDELLIN,ANTIOQUIA,CALLE 42 108 A 215,http://empresite.eleconomistaamerica.co/INFRAESTRUCTURA-TOTAL-SAS.html,INFRAESTRUCTURA TOTAL S A S,INFRAESTRUCTURA-TI,3006146528
Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica,MEDELLIN,ANTIOQUIA,CARRERA 68 32 C 91,http://empresite.eleconomistaamerica.co/INFRAESTRUCTURA-DIGITAL-SAS.html,INFRAESTRUCTURA DIGITAL S A S,INFRAESTRUCTURA-TI,(4)4483263
Actividades inmobiliarias realizadas con bienes propios o arrendados,LA CEJA,ANTIOQUIA,VIA CEJA RIONEGRO KM 4,http://empresite.eleconomistaamerica.co/INFRAESTRUCTURA-AGRICOLA-SAS.html,INFRAESTRUCTURA AGRICOLA S A S,INFRAESTRUCTURA-TI,(4)5372244
Actividades inmobiliarias realizadas con bienes propios o arrendados,MEDELLIN,ANTIOQUIA,CARRERA 61 11 S 75 AP 1901,http://empresite.eleconomistaamerica.co/TITO-SAS.html,DEL TITO S A S,INFRAESTRUCTURA-TI,(4)4194219
Cultivo de hortalizas raices y tuberculos,MEDELLIN,ANTIOQUIA,CARRERA 59 16 59 INT 301,http://empresite.eleconomistaamerica.co/TIWALA-SAS.html,TIWALA S A S,INFRAESTRUCTURA-TI,(4)2659090
Comercio al por mayor de productos quimicos basicos cauchos y plasticos en formas primarias y productos quimicos de uso agropecuario,ENVIGADO,ANTIOQUIA,CALLE 36 D SUR 24 35 IN 109,http://empresite.eleconomistaamerica.co/TISOCO-SAS.html,TISOCO S A S,INFRAESTRUCTURA-TI,(4)3361476
Otras actividades de tecnologias de informacion y actividades de servicios informaticos,MEDELLIN,ANTIOQUIA,CARRERA 76 A 53 35 AP 902,http://empresite.eleconomistaamerica.co/TICSAR-SAS.html,TICSAR S A S,INFRAESTRUCTURA-TI,3136860690
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 49 54 17 INTERIOR,http://empresite.eleconomistaamerica.co/TIGHTS-SAS.html,TIGHTS S.A.S.,INFRAESTRUCTURA-TI,(4)5124898
Edicion de programas de informatica (software),MEDELLIN,ANTIOQUIA,CARRERA 43 A 28 SUR 37 MI MO,http://empresite.eleconomistaamerica.co/TIMBA-SAS.html,TIMBA S A S,INFRAESTRUCTURA-TI,3005066668
Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica,MEDELLIN,ANTIOQUIA,,http://empresite.eleconomistaamerica.co/TINEL-LTDA.html,TINEL LTDA,INFRAESTRUCTURA-TI,
Otras actividades de distribucion de fondos,MEDELLIN,ANTIOQUIA,CALLE 2 SUR 20 211 CASA 107,http://empresite.eleconomistaamerica.co/TINTOM-SAS.html,TINTOM S A S,INFRAESTRUCTURA-TI,(4)3172939
Otras actividades de distribucion de fondos,MEDELLIN,ANTIOQUIA,CALLE 15 35 1 ED C 34,http://empresite.eleconomistaamerica.co/TINGIS-SAS.html,RAVENBIRD S A S,INFRAESTRUCTURA-TI,(4)3666025
Otras actividades especializadas para la construccion de edificios y obras de ingenieria civil,MEDELLIN,ANTIOQUIA,CALLE 15 SUR 48 A 9,http://empresite.eleconomistaamerica.co/TIESPA-SAS.html,TIESPA S A S,INFRAESTRUCTURA-TI,(4)3130993
Expendio a la mesa de comidas preparadas,MEDELLIN,ANTIOQUIA,CALLE 29 43 G INT 3440,http://empresite.eleconomistaamerica.co/TISOL-SAS.html,TISOL S A S,INFRAESTRUCTURA-TI,(4)3182200
Otras actividades profesionales cientificas y tecnicas n c p,MEDELLIN,ANTIOQUIA,CALLE 4 A 29 A 86 OF 401,http://empresite.eleconomistaamerica.co/TICBO-SAS.html,TICBO S A S,INFRAESTRUCTURA-TI,(4)4448422
Fabricacion de pinturas barnices y revestimientos similares tintas para impresion y masillas,MEDELLIN,ANTIOQUIA,CALLE 7 D 43 A 99 OF 403,http://empresite.eleconomistaamerica.co/TINTAS-SA.html,SUN CHEMICAL COLOMBIA S A S,INFRAESTRUCTURA-TI,(4)3600000
Actividades de agencias de empleo temporal,MEDELLIN,ANTIOQUIA,CARRERA 46 52 36 PISO 3,http://empresite.eleconomistaamerica.co/TIEMPOS-SA.html,TIEMPOS S A S,INFRAESTRUCTURA-TI,(4)5766900
Comercio al por mayor de productos farmaceuticos medicinales cosmeticos y de tocador,MEDELLIN,ANTIOQUIA,CARRERA 80 34 B 96,http://empresite.eleconomistaamerica.co/TIKA-SAS.html,TIKA S A S,INFRAESTRUCTURA-TI,(4)5814514
Actividades de desarrollo de sistemas informaticos (planificacion analisis diseño programacion pruebas),MEDELLIN,ANTIOQUIA,CALLE 7 83 31 TORRE 2 I,http://empresite.eleconomistaamerica.co/TI724-SAS.html,TI724 S A S,INFRAESTRUCTURA-TI,(4)5810410
Actividades inmobiliarias realizadas con bienes propios o arrendados,MEDELLIN,ANTIOQUIA,CALLE 17 43 F 265,http://empresite.eleconomistaamerica.co/TIROL-LTDA.html,EL TIROL LTDA,INFRAESTRUCTURA-TI,(4)2663711
Otras actividades de tecnologias de informacion y actividades de servicios informaticos,JERICO,ANTIOQUIA,CARRERA 5 6 51,http://empresite.eleconomistaamerica.co/INFRAESTRUCTURA-AUTOMATIZACION-SAS.html,INFRAESTRUCTURA Y AUTOMATIZACION S A S,INFRAESTRUCTURA-TI,3113011542
Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica,GUATAPE,ANTIOQUIA,CALLE 29 30 19 GUATAPE ANTIOQUIA,http://empresite.eleconomistaamerica.co/INFRAESTRUCTURA-URBANISMO-SAS.html,INFRAESTRUCTURA Y URBANISMO S A S,INFRAESTRUCTURA-TI,3135728018
Construccion de edificios no residenciales,MEDELLIN,ANTIOQUIA,CALLE 6 43 C 08 OF 201,http://empresite.eleconomistaamerica.co/INFRAESTRUCTURAS-COLOMBIA-SAS.html,INFRAESTRUCTURAS DE COLOMBIA S A S,INFRAESTRUCTURA-TI,(4)4034384
Actividades inmobiliarias realizadas con bienes propios o arrendados,ITAGUI,ANTIOQUIA,CALLE 51 52 26 IN 201,http://empresite.eleconomistaamerica.co/INFRAESTRUCTURA-INMOBILIARIA-SA.html,INFRAESTRUCTURA INMOBILIARIA S A,INFRAESTRUCTURA-TI,(4)3743999
Construccion de otras obras de ingenieria civil,MEDELLIN,ANTIOQUIA,CALLE 53 B 77 E 6,http://empresite.eleconomistaamerica.co/INFRAESTRUCTURA-INGENIEROS-LTDA.html,INFRAESTRUCTURA INGENIEROS LTDA,INFRAESTRUCTURA-TI,(4)4222103
Construccion de otras obras de ingenieria civil,MEDELLIN,ANTIOQUIA,DIAGONAL 29 D 9 SUR 97,http://empresite.eleconomistaamerica.co/INFRAESTRUCTURA-MEDIO-AMBIENTE-EU.html,INFRAESTRUCTURA Y MEDIO AMBIENTE E U,INFRAESTRUCTURA-TI,(4)3540182
Preparacion del terreno,MEDELLIN,ANTIOQUIA,CARRERA 45 52 50 INT 901,http://empresite.eleconomistaamerica.co/INFRAESTRUCTURA-CIVIL-MINERA-AMBIENTAL-SAS.html,INFRAESTRUCTURA CIVIL MINERA Y AMBIENTAL S A S,INFRAESTRUCTURA-TI,(4)5120518
Transporte por tuberias,MEDELLIN,ANTIOQUIA,CALLE 4 SUR 50 FF 21,http://empresite.eleconomistaamerica.co/INFRAESTRUCTURA-CONCRETO-INFRACON-SAS.html,INFRAESTRUCTURA Y CONCRETO INFRACON S A S,INFRAESTRUCTURA-TI,(4)4443583
Actividades de consultoria informatica y actividades de administracion de instalaciones informaticas,ENVIGADO,ANTIOQUIA,CALLE 39 SUR 44 10,http://empresite.eleconomistaamerica.co/INFRAESTRUCTURA-TECNOLOGICA-APLICADA-SAS.html,INFRAESTRUCTURA TECNOLOGICA APLICADA S A S,INFRAESTRUCTURA-TI,(4)4487457
Comercio al por mayor de equipo partes y piezas electronicos y de telecomunicaciones,MEDELLIN,ANTIOQUIA,CALLE 12 B SUR 51 54,http://empresite.eleconomistaamerica.co/ALMACENES-ELECTRON-SAS.html,ALMACENES ELECTRON S A S,INFRAESTRUCTURA-TI,(4)6040743
Construccion de carreteras y vias de ferrocarril,GIRARDOTA,ANTIOQUIA,AUTOPISTA NORTE KILOMETRO 25 ENTRADA A GIRARDOTA,http://empresite.eleconomistaamerica.co/PROCOPAL-SA.html,PROCOPAL S A,INFRAESTRUCTURA-TI,(4)4441188
Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica,MEDELLIN,ANTIOQUIA,CARRERA 43 A 1 A SUR 143,http://empresite.eleconomistaamerica.co/ORGANIZACION-INGENIERIA-INTERNACIONAL-SA.html,ODINSA S A,INFRAESTRUCTURA-TI,(4)3158400
Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica,MEDELLIN,ANTIOQUIA,CARRERA 58 42 125,http://empresite.eleconomistaamerica.co/TICSA-COLOMBIA.html,TICSA COLOMBIA,INFRAESTRUCTURA-TI,(4)3806856
Mantenimiento y reparacion especializado de maquinaria y equipo,ENVIGADO,ANTIOQUIA,CALLE 49 SUR 45 A 300,http://empresite.eleconomistaamerica.co/TI-SERVICES-SAS.html,TI SERVICES S A S,INFRAESTRUCTURA-TI,(4)6051070
Portales web,ITAGUI,ANTIOQUIA,CALLE 84 58 50 IN 1908,http://empresite.eleconomistaamerica.co/TINTOBOX-SAS.html,TINTOBOX S A S,INFRAESTRUCTURA-TI,3023032953
Otras actividades profesionales cientificas y tecnicas n c p,MEDELLIN,ANTIOQUIA,CALLE 3 SUR 43 A 52 OFICINA,http://empresite.eleconomistaamerica.co/TITOLITO-SAS.html,TITOLITO S A S,INFRAESTRUCTURA-TI,(4)4488135
Expendio a la mesa de comidas preparadas,MEDELLIN,ANTIOQUIA,CARRERA 64 C 78 580 INT 9954,http://empresite.eleconomistaamerica.co/TIALILI-SAS.html,TIALILI S A S,INFRAESTRUCTURA-TI,(4)2309854
Comercio al por menor de computadores equipos perifericos programas de informatica y equipos de telecomunicaciones en establecimientos especializados,MEDELLIN,ANTIOQUIA,CARRERA 48 10 45 INT 328,http://empresite.eleconomistaamerica.co/TIENDA-DELL-SAS.html,TIENDA DELL S A S,INFRAESTRUCTURA-TI,(4)3521697
Fabricacion de otros productos elaborados de metal n c p,MEDELLIN,ANTIOQUIA,CALLE 63 A 41 27,http://empresite.eleconomistaamerica.co/TIRACCES-SAS.html,TIRACCES S A S,INFRAESTRUCTURA-TI,(4)5817007
Otros tipos de alojamiento n c p,MEDELLIN,ANTIOQUIA,CARRERA 36 10 49,http://empresite.eleconomistaamerica.co/TIGER-HOSTEL-SAS.html,TIGER HOSTEL S A S,INFRAESTRUCTURA-TI,(4)3116079
Terminacion y acabado de edificios y obras de ingenieria civil,MEDELLIN,ANTIOQUIA,CARRERA 95 64 FF 48,http://empresite.eleconomistaamerica.co/TIERRA-BAMBU-SAS.html,TIERRA Y BAMBU S A S,INFRAESTRUCTURA-TI,3146783424
Actividades de consultoria informatica y actividades de administracion de instalaciones informaticas,LA ESTRELLA,ANTIOQUIA,CALLE 77 SUR 50 A 184,http://empresite.eleconomistaamerica.co/TIERKOM-SAS.html,TIERKOM S A S,INFRAESTRUCTURA-TI,(4)2998733
Comercio al por menor de otros productos alimenticios n c p en establecimientos especializados,ENVIGADO,ANTIOQUIA,DIAGONAL 33 32 SUR 44,http://empresite.eleconomistaamerica.co/TIA-CLARENS-SAS.html,LA TIA CLARENS S A S,INFRAESTRUCTURA-TI,(4)4481707
Actividades de espectaculos musicales en vivo,MEDELLIN,ANTIOQUIA,CALLE 10 42 28,http://empresite.eleconomistaamerica.co/TIKI-SHOWS-SAS.html,TIKI SHOWS S A S,INFRAESTRUCTURA-TI,(4)5787416
Actividades juridicas,MEDELLIN,ANTIOQUIA,CARRERA 51 50 39 OF 610,http://empresite.eleconomistaamerica.co/TITULO-REAL-SAS.html,TITULO REAL S A S,INFRAESTRUCTURA-TI,3023502174
Expendio a la mesa de comidas preparadas,MEDELLIN,ANTIOQUIA,CARRERA 64 C 78 580 INT 9954,http://empresite.eleconomistaamerica.co/TITICHIKI-SAS.html,TITICHIKI S A S,INFRAESTRUCTURA-TI,(4)2309854
Actividades de administracion empresarial,EL RETIRO,ANTIOQUIA,LUGAR KM 8 CARR EL ESCOBERO,http://empresite.eleconomistaamerica.co/TIPUANA-SAS.html,TIPUANA S A S,INFRAESTRUCTURA-TI,3007750341
Otras instalaciones especializadas,MEDELLIN,ANTIOQUIA,CALLE 41 90 23,http://empresite.eleconomistaamerica.co/TIC-GROUP-SAS.html,TIC GROUP S A S,INFRAESTRUCTURA-TI,(4)3222686
Comercio al por menor de prendas de vestir y sus accesorios (incluye articulos de piel) en establecimientos especializados,RIONEGRO,ANTIOQUIA,AEROPUERTO JMC LC 56 TER,http://empresite.eleconomistaamerica.co/TINTORETTA-SAS.html,TINTORETTA S A S,INFRAESTRUCTURA-TI,(4)5319186
Actividades inmobiliarias realizadas con bienes propios o arrendados,MEDELLIN,ANTIOQUIA,CALLE 7 36 90 APARTAMEN,http://empresite.eleconomistaamerica.co/TITA-LATORRE-SAS.html,TITA LATORRE S A S,INFRAESTRUCTURA-TI,3182432868
Elaboracion de cacao chocolate y productos de confiteria,GUARNE,ANTIOQUIA,AUTOPISTA MEDELLIN BOGOTA KM 24 VEREDA LA HONDITA,http://empresite.eleconomistaamerica.co/TIERRA-SANA-SAS.html,TIERRA SANA S A S,INFRAESTRUCTURA-TI,3168741070
Comercio al por menor de prendas de vestir y sus accesorios (incluye articulos de piel) en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 46 54 48 LOCAL 117,http://empresite.eleconomistaamerica.co/TIENDA-PAZLU-SAS.html,TIENDA PAZLU S A S,INFRAESTRUCTURA-TI,(4)5030671
Fabricacion de productos farmaceuticos sustancias quimicas medicinales y productos botanicos de uso farmaceutico,SAN CARLOS,ANTIOQUIA,VIA SAN CARLOS GRANADA 018 127908,http://empresite.eleconomistaamerica.co/TIERRAPHARMA-SAS.html,TIERRAPHARMA SAS,INFRAESTRUCTURA-TI,3183514107
Acabado de productos textiles,LA ESTRELLA,ANTIOQUIA,CALLE 87 SUR 55 20,http://empresite.eleconomistaamerica.co/TINTESUR-SAS.html,TINTESUR S A S,INFRAESTRUCTURA-TI,3002410580
Extraccion de oro y otros metales preciosos,MEDELLIN,ANTIOQUIA,CARRERA 15 9 A 31 AP 405,http://empresite.eleconomistaamerica.co/TICUNAS-SAS.html,TICUNAS S A S,INFRAESTRUCTURA-TI,3108220210
Expendio a la mesa de comidas preparadas,MEDELLIN,ANTIOQUIA,CARRERA 64 E 78 580 IN 9954,http://empresite.eleconomistaamerica.co/TITICOCO-SAS.html,TITICOCO S A S,INFRAESTRUCTURA-TI,(4)2309854
Confeccion de prendas de vestir excepto prendas de piel,ENVIGADO,ANTIOQUIA,DIAGONAL 39 33 SUR 38 AP 402,http://empresite.eleconomistaamerica.co/TINTO-CRUDO-SAS.html,TINTO CRUDO S A S,INFRAESTRUCTURA-TI,3013636347
Comercio al por menor de computadores equipos perifericos programas de informatica y equipos de telecomunicaciones en establecimientos especializados,MEDELLIN,ANTIOQUIA,CALLE 121 67 B 35,http://empresite.eleconomistaamerica.co/TICFIVE-SAS.html,TICFIVE S A S,INFRAESTRUCTURA-TI,(4)2375518
Actividades de desarrollo de sistemas informaticos (planificacion analisis diseño programacion pruebas),MEDELLIN,ANTIOQUIA,CARRERA 50 63 162,http://empresite.eleconomistaamerica.co/TI-RESCUE-SAS.html,T I RESCUE S A S,INFRAESTRUCTURA-TI,(4)2549224
Acabado de productos textiles,MARINILLA,ANTIOQUIA,LUGAR KM 41 AUTOPISTA MEDELLIN BOGOTA,http://empresite.eleconomistaamerica.co/TINTATEX-SA.html,TINTATEX S A,INFRAESTRUCTURA-TI,(4)5615611
Procesamiento y conservacion de carne y productos carnicos,SAN VICENTE,ANTIOQUIA,LUGAR VRD CHAPARRAL FCA CAMCUN,http://empresite.eleconomistaamerica.co/TIGO-MIGO-SA.html,TIGO Y MIGO S A,INFRAESTRUCTURA-TI,(4)3363804
Actividades de operadores turisticos,SAN RAFAEL,ANTIOQUIA,VEREDA BIZCOCHO VIA LA CAZUELA SECTOR LA CAPILLA,http://empresite.eleconomistaamerica.co/TIERRAGUA-SAS.html,TIERRAGUA S A S,INFRAESTRUCTURA-TI,(4)8614256
Recuperacion de materiales,MEDELLIN,ANTIOQUIA,CARRERA 75 49 69 INT 602,http://empresite.eleconomistaamerica.co/TIERRA-PURA-SAS.html,TIERRA PURA S A S,INFRAESTRUCTURA-TI,(4)2305974
Extraccion de piedra arena arcillas comunes yeso y anhidrita,MEDELLIN,ANTIOQUIA,CARRERA 54 29 52 INT 202,http://empresite.eleconomistaamerica.co/TIGERTEX-SAS.html,TIGERTEX S A S,INFRAESTRUCTURA-TI,(4)4480585
Pesca maritima,MEDELLIN,ANTIOQUIA,CARRERA 27 A 46 18,http://empresite.eleconomistaamerica.co/TIMONEL-SAS.html,TIMONEL S A S,INFRAESTRUCTURA-TI,3002185496
Tejeduria de productos textiles,MEDELLIN,ANTIOQUIA,CARRERA 52 27 A65,http://empresite.eleconomistaamerica.co/TINTEGRAL-SA.html,TINTEGRAL S A,INFRAESTRUCTURA-TI,(4)2358282
Confeccion de prendas de vestir excepto prendas de piel,MEDELLIN,ANTIOQUIA,CALLE 29 46 10,http://empresite.eleconomistaamerica.co/TINCOM-LTDA.html,TINCOM LTDA,INFRAESTRUCTURA-TI,(4)2622674
Actividades de arquitectura e ingenieria y otras actividades conexas de consultoria tecnica,MEDELLIN,ANTIOQUIA,CALLE 65 74 B 217 209,http://empresite.eleconomistaamerica.co/TIERRA-BLANCA-SA.html,TIERRA BLANCA S A,INFRAESTRUCTURA-TI,(4)2308035
